"Token","FreqLabour","FreqLibdem","c","d","GStat","Association"
"doctors",4,2,26036,23585,0.496455695796747,"labour"
"period",4,2,26036,23585,0.496455695796747,"labour"
"never",4,2,26036,23585,0.496455695796747,"labour"
"understand",4,2,26036,23585,0.496455695796747,"labour"
"halt",4,2,26036,23585,0.496455695796747,"labour"
"threat",4,2,26036,23585,0.496455695796747,"labour"
"due",4,2,26036,23585,0.496455695796747,"labour"
"first-time",4,2,26036,23585,0.496455695796747,"labour"
"2030",4,2,26036,23585,0.496455695796747,"labour"
"faced",4,2,26036,23585,0.496455695796747,"labour"
"directly",4,2,26036,23585,0.496455695796747,"labour"
"chains",4,2,26036,23585,0.496455695796747,"labour"
"crossrail",4,2,26036,23585,0.496455695796747,"labour"
"there",32,24,26008,23563,0.492811844091691,"labour"
"against",19,16,26021,23571,0.0462935822243866,"labour"
"based",12,8,26028,23579,0.458775175021963,"labour"
"both",12,8,26028,23579,0.458775175021963,"labour"
"convention",8,7,26032,23580,0.00447222869660224,"labour"
"creating",8,7,26032,23580,0.00447222869660224,"labour"
"become",8,7,26032,23580,0.00447222869660224,"labour"
"rural",8,7,26032,23580,0.00447222869660224,"labour"
"allowance",8,7,26032,23580,0.00447222869660224,"labour"
"rising",8,7,26032,23580,0.00447222869660224,"labour"
"environmental",17,12,26023,23575,0.442897701096576,"labour"
"process",8,5,26032,23582,0.433685631869017,"labour"
"works",8,5,26032,23582,0.433685631869017,"labour"
"members",8,5,26032,23582,0.433685631869017,"labour"
"level",8,5,26032,23582,0.433685631869017,"labour"
"out",28,21,26012,23566,0.431149757972809,"labour"
"set",20,18,26020,23569,0.000391107315741504,"labour"
"around",13,9,26027,23578,0.389568867858182,"labour"
"scheme",13,9,26027,23578,0.389568867858182,"labour"
"union",12,10,26028,23577,0.0380262444991784,"labour"
"resources",12,10,26028,23577,0.0380262444991784,"labour"
"get",12,10,26028,23577,0.0380262444991784,"labour"
"building",12,10,26028,23577,0.0380262444991784,"labour"
"'",69,56,25971,23531,0.374968452311362,"labour"
"billion",19,14,26021,23573,0.346764435275874,"labour"
"stand",5,4,26035,23583,0.0344247000526898,"labour"
"immediate",5,4,26035,23583,0.0344247000526898,"labour"
"safeguard",5,4,26035,23583,0.0344247000526898,"labour"
"18",5,4,26035,23583,0.0344247000526898,"labour"
"cultural",5,4,26035,23583,0.0344247000526898,"labour"
"common",5,4,26035,23583,0.0344247000526898,"labour"
"abolish",5,4,26035,23583,0.0344247000526898,"labour"
"term",5,4,26035,23583,0.0344247000526898,"labour"
"less",5,4,26035,23583,0.0344247000526898,"labour"
"vulnerable",5,4,26035,23583,0.0344247000526898,"labour"
"play",5,4,26035,23583,0.0344247000526898,"labour"
"bringing",5,4,26035,23583,0.0344247000526898,"labour"
"champion",5,4,26035,23583,0.0344247000526898,"labour"
"recognition",5,4,26035,23583,0.0344247000526898,"labour"
"interests",5,4,26035,23583,0.0344247000526898,"labour"
"insurance",5,4,26035,23583,0.0344247000526898,"labour"
"evidence",5,4,26035,23583,0.0344247000526898,"labour"
"day",5,4,26035,23583,0.0344247000526898,"labour"
"problem",5,4,26035,23583,0.0344247000526898,"labour"
"democratic",9,6,26031,23581,0.344047010077912,"labour"
"last",9,6,26031,23581,0.344047010077912,"labour"
"low",9,6,26031,23581,0.344047010077912,"labour"
"peace",9,6,26031,23581,0.344047010077912,"labour"
"remove",9,6,26031,23581,0.344047010077912,"labour"
"keep",9,6,26031,23581,0.344047010077912,"labour"
"off",9,6,26031,23581,0.344047010077912,"labour"
"change",25,19,26015,23568,0.335036090432732,"labour"
"after",14,10,26026,23577,0.332904030224363,"labour"
"company",5,3,26035,23584,0.327088401973665,"labour"
"consumers",5,3,26035,23584,0.327088401973665,"labour"
"judicial",5,3,26035,23584,0.327088401973665,"labour"
"representation",5,3,26035,23584,0.327088401973665,"labour"
"protected",5,3,26035,23584,0.327088401973665,"labour"
"accountability",5,3,26035,23584,0.327088401973665,"labour"
"taxes",5,3,26035,23584,0.327088401973665,"labour"
"principle",5,3,26035,23584,0.327088401973665,"labour"
"restore",5,3,26035,23584,0.327088401973665,"labour"
"transform",5,3,26035,23584,0.327088401973665,"labour"
"mean",5,3,26035,23584,0.327088401973665,"labour"
"inequality",5,3,26035,23584,0.327088401973665,"labour"
"lifelong",5,3,26035,23584,0.327088401973665,"labour"
"crimes",5,3,26035,23584,0.327088401973665,"labour"
"spent",5,3,26035,23584,0.327088401973665,"labour"
"successful",5,3,26035,23584,0.327088401973665,"labour"
"assessment",5,3,26035,23584,0.327088401973665,"labour"
"careers",5,3,26035,23584,0.327088401973665,"labour"
"smes",5,3,26035,23584,0.327088401973665,"labour"
"boost",5,3,26035,23584,0.327088401973665,"labour"
"most",18,16,26022,23571,0.00301130195942523,"labour"
"are",145,123,25895,23464,0.288500506360558,"labour"
"climate",13,11,26027,23576,0.0277058297186792,"labour"
"rules",13,11,26027,23576,0.0277058297186792,"labour"
"making",13,11,26027,23576,0.0277058297186792,"labour"
"can",40,32,26000,23555,0.275746778839571,"labour"
"education",39,34,26001,23553,0.0266545297875784,"labour"
"adjudicator",2,1,26038,23586,0.248213192094982,"labour"
"euratom",2,1,26038,23586,0.248213192094982,"labour"
"pubs",2,1,26038,23586,0.248213192094982,"labour"
"rescue",2,1,26038,23586,0.248213192094982,"labour"
"defences",2,1,26038,23586,0.248213192094982,"labour"
"bedroom",2,1,26038,23586,0.248213192094982,"labour"
"otherwise",2,1,26038,23586,0.248213192094982,"labour"
"bridge",2,1,26038,23586,0.248213192094982,"labour"
"deprived",2,1,26038,23586,0.248213192094982,"labour"
"promotion",2,1,26038,23586,0.248213192094982,"labour"
"task",2,1,26038,23586,0.248213192094982,"labour"
"anyone",2,1,26038,23586,0.248213192094982,"labour"
"sometimes",2,1,26038,23586,0.248213192094982,"labour"
"step",2,1,26038,23586,0.248213192094982,"labour"
"galleries",2,1,26038,23586,0.248213192094982,"labour"
"securing",2,1,26038,23586,0.248213192094982,"labour"
"railway",2,1,26038,23586,0.248213192094982,"labour"
"avoidance",2,1,26038,23586,0.248213192094982,"labour"
"19",2,1,26038,23586,0.248213192094982,"labour"
"worker",2,1,26038,23586,0.248213192094982,"labour"
"ensures",2,1,26038,23586,0.248213192094982,"labour"
"mix",2,1,26038,23586,0.248213192094982,"labour"
"grounds",2,1,26038,23586,0.248213192094982,"labour"
"9.6",2,1,26038,23586,0.248213192094982,"labour"
"trusts",2,1,26038,23586,0.248213192094982,"labour"
"organisation",2,1,26038,23586,0.248213192094982,"labour"
"pregnant",2,1,26038,23586,0.248213192094982,"labour"
"driving",2,1,26038,23586,0.248213192094982,"labour"
"department",2,1,26038,23586,0.248213192094982,"labour"
"stamp",2,1,26038,23586,0.248213192094982,"labour"
"enjoy",2,1,26038,23586,0.248213192094982,"labour"
"oxford",2,1,26038,23586,0.248213192094982,"labour"
"football",2,1,26038,23586,0.248213192094982,"labour"
"1.2",2,1,26038,23586,0.248213192094982,"labour"
"accessibility",2,1,26038,23586,0.248213192094982,"labour"
"turned",2,1,26038,23586,0.248213192094982,"labour"
"taxpayers",2,1,26038,23586,0.248213192094982,"labour"
"committing",2,1,26038,23586,0.248213192094982,"labour"
"monies",2,1,26038,23586,0.248213192094982,"labour"
"completely",2,1,26038,23586,0.248213192094982,"labour"
"struggling",2,1,26038,23586,0.248213192094982,"labour"
"significantly",2,1,26038,23586,0.248213192094982,"labour"
"manchester",2,1,26038,23586,0.248213192094982,"labour"
"earners",2,1,26038,23586,0.248213192094982,"labour"
"emission",2,1,26038,23586,0.248213192094982,"labour"
"weak",2,1,26038,23586,0.248213192094982,"labour"
"envy",2,1,26038,23586,0.248213192094982,"labour"
"corporations",2,1,26038,23586,0.248213192094982,"labour"
"territories",2,1,26038,23586,0.248213192094982,"labour"
"driven",2,1,26038,23586,0.248213192094982,"labour"
"see",2,1,26038,23586,0.248213192094982,"labour"
"airport",2,1,26038,23586,0.248213192094982,"labour"
"immigrants",2,1,26038,23586,0.248213192094982,"labour"
"prep",2,1,26038,23586,0.248213192094982,"labour"
"equivalent",2,1,26038,23586,0.248213192094982,"labour"
"whenever",2,1,26038,23586,0.248213192094982,"labour"
"felt",2,1,26038,23586,0.248213192094982,"labour"
"high-speed",2,1,26038,23586,0.248213192094982,"labour"
"continent",2,1,26038,23586,0.248213192094982,"labour"
"stigma",2,1,26038,23586,0.248213192094982,"labour"
"enhancing",2,1,26038,23586,0.248213192094982,"labour"
"groceries",2,1,26038,23586,0.248213192094982,"labour"
"backgrounds",2,1,26038,23586,0.248213192094982,"labour"
"incentivise",2,1,26038,23586,0.248213192094982,"labour"
"passengers",2,1,26038,23586,0.248213192094982,"labour"
"60",2,1,26038,23586,0.248213192094982,"labour"
"admissions",2,1,26038,23586,0.248213192094982,"labour"
"migrants",2,1,26038,23586,0.248213192094982,"labour"
"minority",2,1,26038,23586,0.248213192094982,"labour"
"transforming",2,1,26038,23586,0.248213192094982,"labour"
"pays",2,1,26038,23586,0.248213192094982,"labour"
"going",2,1,26038,23586,0.248213192094982,"labour"
"liberties",2,1,26038,23586,0.248213192094982,"labour"
"executive",2,1,26038,23586,0.248213192094982,"labour"
"obesity",2,1,26038,23586,0.248213192094982,"labour"
"balancing",2,1,26038,23586,0.248213192094982,"labour"
"designed",2,1,26038,23586,0.248213192094982,"labour"
"unprecedented",2,1,26038,23586,0.248213192094982,"labour"
"strain",2,1,26038,23586,0.248213192094982,"labour"
"invite",2,1,26038,23586,0.248213192094982,"labour"
"serve",2,1,26038,23586,0.248213192094982,"labour"
"broken",2,1,26038,23586,0.248213192094982,"labour"
"banning",2,1,26038,23586,0.248213192094982,"labour"
"underfunding",2,1,26038,23586,0.248213192094982,"labour"
"investigation",2,1,26038,23586,0.248213192094982,"labour"
"governing",2,1,26038,23586,0.248213192094982,"labour"
"tailored",2,1,26038,23586,0.248213192094982,"labour"
"turnover",2,1,26038,23586,0.248213192094982,"labour"
"plurality",2,1,26038,23586,0.248213192094982,"labour"
"closing",2,1,26038,23586,0.248213192094982,"labour"
"germany",2,1,26038,23586,0.248213192094982,"labour"
"palestine",2,1,26038,23586,0.248213192094982,"labour"
"cruelty",2,1,26038,23586,0.248213192094982,"labour"
"threats",2,1,26038,23586,0.248213192094982,"labour"
"agenda",2,1,26038,23586,0.248213192094982,"labour"
"short-term",2,1,26038,23586,0.248213192094982,"labour"
"highly",2,1,26038,23586,0.248213192094982,"labour"
"hacking",2,1,26038,23586,0.248213192094982,"labour"
"commercial",2,1,26038,23586,0.248213192094982,"labour"
"league",2,1,26038,23586,0.248213192094982,"labour"
"friday",2,1,26038,23586,0.248213192094982,"labour"
"fall",2,1,26038,23586,0.248213192094982,"labour"
"processes",2,1,26038,23586,0.248213192094982,"labour"
"contributing",2,1,26038,23586,0.248213192094982,"labour"
"displaced",2,1,26038,23586,0.248213192094982,"labour"
"clamp",2,1,26038,23586,0.248213192094982,"labour"
"cause",2,1,26038,23586,0.248213192094982,"labour"
"tv",2,1,26038,23586,0.248213192094982,"labour"
"earning",2,1,26038,23586,0.248213192094982,"labour"
"considerable",2,1,26038,23586,0.248213192094982,"labour"
"little",2,1,26038,23586,0.248213192094982,"labour"
"treaty",2,1,26038,23586,0.248213192094982,"labour"
"costed",2,1,26038,23586,0.248213192094982,"labour"
"completed",2,1,26038,23586,0.248213192094982,"labour"
"consulting",2,1,26038,23586,0.248213192094982,"labour"
"treatments",2,1,26038,23586,0.248213192094982,"labour"
"comes",2,1,26038,23586,0.248213192094982,"labour"
"track",2,1,26038,23586,0.248213192094982,"labour"
"call",2,1,26038,23586,0.248213192094982,"labour"
"welcome",2,1,26038,23586,0.248213192094982,"labour"
"remote",2,1,26038,23586,0.248213192094982,"labour"
"covenant",2,1,26038,23586,0.248213192094982,"labour"
"severn",2,1,26038,23586,0.248213192094982,"labour"
"parks",2,1,26038,23586,0.248213192094982,"labour"
"retrain",2,1,26038,23586,0.248213192094982,"labour"
"scrutiny",2,1,26038,23586,0.248213192094982,"labour"
"childhood",2,1,26038,23586,0.248213192094982,"labour"
"sharing",2,1,26038,23586,0.248213192094982,"labour"
"specific",2,1,26038,23586,0.248213192094982,"labour"
"credibility",2,1,26038,23586,0.248213192094982,"labour"
"birmingham",2,1,26038,23586,0.248213192094982,"labour"
"unlawful",2,1,26038,23586,0.248213192094982,"labour"
"placements",2,1,26038,23586,0.248213192094982,"labour"
"utilities",2,1,26038,23586,0.248213192094982,"labour"
"high-skilled",2,1,26038,23586,0.248213192094982,"labour"
"fracking",2,1,26038,23586,0.248213192094982,"labour"
"identified",2,1,26038,23586,0.248213192094982,"labour"
"here",2,1,26038,23586,0.248213192094982,"labour"
"mothers",2,1,26038,23586,0.248213192094982,"labour"
"properties",2,1,26038,23586,0.248213192094982,"labour"
"west",2,1,26038,23586,0.248213192094982,"labour"
"frontline",2,1,26038,23586,0.248213192094982,"labour"
"element",2,1,26038,23586,0.248213192094982,"labour"
"abolished",2,1,26038,23586,0.248213192094982,"labour"
"gibraltar",2,1,26038,23586,0.248213192094982,"labour"
"belt",2,1,26038,23586,0.248213192094982,"labour"
"cancer",2,1,26038,23586,0.248213192094982,"labour"
"paris",2,1,26038,23586,0.248213192094982,"labour"
"crime",16,12,26024,23575,0.246267453406314,"labour"
"media",6,4,26034,23583,0.229341763841323,"labour"
"publish",6,4,26034,23583,0.229341763841323,"labour"
"agreement",6,4,26034,23583,0.229341763841323,"labour"
"putting",6,4,26034,23583,0.229341763841323,"labour"
"consider",6,4,26034,23583,0.229341763841323,"labour"
"governments",6,4,26034,23583,0.229341763841323,"labour"
"providing",11,8,26029,23579,0.225421434527558,"labour"
"fully",11,8,26029,23579,0.225421434527558,"labour"
"address",11,8,26029,23579,0.225421434527558,"labour"
"affordable",11,8,26029,23579,0.225421434527558,"labour"
"or",65,54,25975,23533,0.221567522583404,"labour"
"well",10,9,26030,23578,0.000195478765066585,"labour"
"able",10,9,26030,23578,0.000195478765066585,"labour"
"partners",10,9,26030,23578,0.000195478765066585,"labour"
"creative",10,9,26030,23578,0.000195478765066585,"labour"
"prioritise",6,5,26034,23582,0.0190089139801632,"labour"
"cap",6,5,26034,23582,0.0190089139801632,"labour"
"abuse",6,5,26034,23582,0.0190089139801632,"labour"
"focus",6,5,26034,23582,0.0190089139801632,"labour"
"leading",6,5,26034,23582,0.0190089139801632,"labour"
"still",6,5,26034,23582,0.0190089139801632,"labour"
"enforcement",6,5,26034,23582,0.0190089139801632,"labour"
"arts",6,5,26034,23582,0.0190089139801632,"labour"
"challenge",6,5,26034,23582,0.0190089139801632,"labour"
"expansion",6,5,26034,23582,0.0190089139801632,"labour"
"commitments",6,5,26034,23582,0.0190089139801632,"labour"
"free",25,20,26015,23567,0.172248139065076,"labour"
"workforce",7,5,26033,23582,0.166412006179044,"labour"
"taking",7,5,26033,23582,0.166412006179044,"labour"
"proud",7,5,26033,23582,0.166412006179044,"labour"
"lead",7,5,26033,23582,0.166412006179044,"labour"
"hate",7,5,26033,23582,0.166412006179044,"labour"
"30",7,5,26033,23582,0.166412006179044,"labour"
"office",7,5,26033,23582,0.166412006179044,"labour"
"buy",7,5,26033,23582,0.166412006179044,"labour"
"crisis",19,15,26021,23572,0.159206618907067,"labour"
"towards",13,10,26027,23577,0.151939726806748,"labour"
"be",105,90,25935,23497,0.148505106408601,"labour"
"economy",52,46,25988,23541,0.0137017856530339,"labour"
"about",15,13,26025,23574,0.0136036391822862,"labour"
"producers",3,2,26037,23585,0.114659429454493,"labour"
"2015",3,2,26037,23585,0.114659429454493,"labour"
"developers",3,2,26037,23585,0.114659429454493,"labour"
"grants",3,2,26037,23585,0.114659429454493,"labour"
"quickly",3,2,26037,23585,0.114659429454493,"labour"
"holding",3,2,26037,23585,0.114659429454493,"labour"
"clubs",3,2,26037,23585,0.114659429454493,"labour"
"veterans",3,2,26037,23585,0.114659429454493,"labour"
"loans",3,2,26037,23585,0.114659429454493,"labour"
"confidence",3,2,26037,23585,0.114659429454493,"labour"
"books",3,2,26037,23585,0.114659429454493,"labour"
"outcomes",3,2,26037,23585,0.114659429454493,"labour"
"language",3,2,26037,23585,0.114659429454493,"labour"
"produce",3,2,26037,23585,0.114659429454493,"labour"
"ticketing",3,2,26037,23585,0.114659429454493,"labour"
"expect",3,2,26037,23585,0.114659429454493,"labour"
"sustainability",3,2,26037,23585,0.114659429454493,"labour"
"massive",3,2,26037,23585,0.114659429454493,"labour"
"lifetime",3,2,26037,23585,0.114659429454493,"labour"
"girls",3,2,26037,23585,0.114659429454493,"labour"
"worse",3,2,26037,23585,0.114659429454493,"labour"
"introduced",3,2,26037,23585,0.114659429454493,"labour"
"top",3,2,26037,23585,0.114659429454493,"labour"
"ethnic",3,2,26037,23585,0.114659429454493,"labour"
"ready",3,2,26037,23585,0.114659429454493,"labour"
"rehabilitation",3,2,26037,23585,0.114659429454493,"labour"
"healthcare",3,2,26037,23585,0.114659429454493,"labour"
"body",3,2,26037,23585,0.114659429454493,"labour"
"affected",3,2,26037,23585,0.114659429454493,"labour"
"reliable",3,2,26037,23585,0.114659429454493,"labour"
"multilateral",3,2,26037,23585,0.114659429454493,"labour"
"reforming",3,2,26037,23585,0.114659429454493,"labour"
"permanent",3,2,26037,23585,0.114659429454493,"labour"
"rents",3,2,26037,23585,0.114659429454493,"labour"
"pensions",3,2,26037,23585,0.114659429454493,"labour"
"retirement",3,2,26037,23585,0.114659429454493,"labour"
"falling",3,2,26037,23585,0.114659429454493,"labour"
"code",3,2,26037,23585,0.114659429454493,"labour"
"alone",3,2,26037,23585,0.114659429454493,"labour"
"fiscal",3,2,26037,23585,0.114659429454493,"labour"
"solutions",3,2,26037,23585,0.114659429454493,"labour"
"joined-up",3,2,26037,23585,0.114659429454493,"labour"
"nurses",3,2,26037,23585,0.114659429454493,"labour"
"offices",3,2,26037,23585,0.114659429454493,"labour"
"required",3,2,26037,23585,0.114659429454493,"labour"
"disabled",3,2,26037,23585,0.114659429454493,"labour"
"commissioning",3,2,26037,23585,0.114659429454493,"labour"
"offences",3,2,26037,23585,0.114659429454493,"labour"
"starting",3,2,26037,23585,0.114659429454493,"labour"
"abandon",3,2,26037,23585,0.114659429454493,"labour"
"constitutional",3,2,26037,23585,0.114659429454493,"labour"
"save",3,2,26037,23585,0.114659429454493,"labour"
"1,000",3,2,26037,23585,0.114659429454493,"labour"
"asset",3,2,26037,23585,0.114659429454493,"labour"
"tenancies",3,2,26037,23585,0.114659429454493,"labour"
"puts",3,2,26037,23585,0.114659429454493,"labour"
"outdated",3,2,26037,23585,0.114659429454493,"labour"
"2.5",3,2,26037,23585,0.114659429454493,"labour"
"cross-border",3,2,26037,23585,0.114659429454493,"labour"
"respect",3,2,26037,23585,0.114659429454493,"labour"
"transparency",3,2,26037,23585,0.114659429454493,"labour"
"city",3,2,26037,23585,0.114659429454493,"labour"
