"Token","Freq2001","Freq2017","c","d","GStat","Association"
"porters",1,0,33908,26040,1.13964027982769,"2001"
"marchioness",1,0,33908,26040,1.13964027982769,"2001"
"fast-improving",1,0,33908,26040,1.13964027982769,"2001"
"employs",1,0,33908,26040,1.13964027982769,"2001"
"amendment",1,0,33908,26040,1.13964027982769,"2001"
"pathways",1,0,33908,26040,1.13964027982769,"2001"
"kerb",1,0,33908,26040,1.13964027982769,"2001"
"opposing",1,0,33908,26040,1.13964027982769,"2001"
"processing",1,0,33908,26040,1.13964027982769,"2001"
"via",1,0,33908,26040,1.13964027982769,"2001"
"seamus",1,0,33908,26040,1.13964027982769,"2001"
"athletes",1,0,33908,26040,1.13964027982769,"2001"
"in-touch",1,0,33908,26040,1.13964027982769,"2001"
"assisted",1,0,33908,26040,1.13964027982769,"2001"
"paralympics",1,0,33908,26040,1.13964027982769,"2001"
"overwhelmingly",1,0,33908,26040,1.13964027982769,"2001"
"stuck",1,0,33908,26040,1.13964027982769,"2001"
"minimised",1,0,33908,26040,1.13964027982769,"2001"
"administer",1,0,33908,26040,1.13964027982769,"2001"
"nightingale",1,0,33908,26040,1.13964027982769,"2001"
"tax-based",1,0,33908,26040,1.13964027982769,"2001"
"liberating",1,0,33908,26040,1.13964027982769,"2001"
"boundaries",1,0,33908,26040,1.13964027982769,"2001"
"avoidable",1,0,33908,26040,1.13964027982769,"2001"
"disastrous",1,0,33908,26040,1.13964027982769,"2001"
"followed",1,0,33908,26040,1.13964027982769,"2001"
"burglaries",1,0,33908,26040,1.13964027982769,"2001"
"nursed",1,0,33908,26040,1.13964027982769,"2001"
"clean-up",1,0,33908,26040,1.13964027982769,"2001"
"work-based",1,0,33908,26040,1.13964027982769,"2001"
"footing",1,0,33908,26040,1.13964027982769,"2001"
"touch",1,0,33908,26040,1.13964027982769,"2001"
"conclusion",1,0,33908,26040,1.13964027982769,"2001"
"enter",1,0,33908,26040,1.13964027982769,"2001"
"conflicts",1,0,33908,26040,1.13964027982769,"2001"
"fulfils",1,0,33908,26040,1.13964027982769,"2001"
"2000-01",1,0,33908,26040,1.13964027982769,"2001"
"steals",1,0,33908,26040,1.13964027982769,"2001"
"distorting",1,0,33908,26040,1.13964027982769,"2001"
"lowry",1,0,33908,26040,1.13964027982769,"2001"
"orientation",1,0,33908,26040,1.13964027982769,"2001"
"enhanced",1,0,33908,26040,1.13964027982769,"2001"
"locked",1,0,33908,26040,1.13964027982769,"2001"
"650",1,0,33908,26040,1.13964027982769,"2001"
"went",1,0,33908,26040,1.13964027982769,"2001"
"receipts",1,0,33908,26040,1.13964027982769,"2001"
"flair",1,0,33908,26040,1.13964027982769,"2001"
"biomass",1,0,33908,26040,1.13964027982769,"2001"
"bitterly",1,0,33908,26040,1.13964027982769,"2001"
"governors",1,0,33908,26040,1.13964027982769,"2001"
"cleaners",1,0,33908,26040,1.13964027982769,"2001"
"11-",1,0,33908,26040,1.13964027982769,"2001"
"resolved",1,0,33908,26040,1.13964027982769,"2001"
"24-hour",1,0,33908,26040,1.13964027982769,"2001"
"toughest",1,0,33908,26040,1.13964027982769,"2001"
"leasing",1,0,33908,26040,1.13964027982769,"2001"
"argued",1,0,33908,26040,1.13964027982769,"2001"
"honoured",1,0,33908,26040,1.13964027982769,"2001"
"deeper",1,0,33908,26040,1.13964027982769,"2001"
"revival",1,0,33908,26040,1.13964027982769,"2001"
"imf",1,0,33908,26040,1.13964027982769,"2001"
"poverty-reduction",1,0,33908,26040,1.13964027982769,"2001"
"aids",1,0,33908,26040,1.13964027982769,"2001"
"immense",1,0,33908,26040,1.13964027982769,"2001"
"passports",1,0,33908,26040,1.13964027982769,"2001"
"graffiti",1,0,33908,26040,1.13964027982769,"2001"
"proved",1,0,33908,26040,1.13964027982769,"2001"
"opened",1,0,33908,26040,1.13964027982769,"2001"
"dependants",1,0,33908,26040,1.13964027982769,"2001"
"shortlists",1,0,33908,26040,1.13964027982769,"2001"
"sickle",1,0,33908,26040,1.13964027982769,"2001"
"magnificently",1,0,33908,26040,1.13964027982769,"2001"
"trunk",1,0,33908,26040,1.13964027982769,"2001"
"player",1,0,33908,26040,1.13964027982769,"2001"
"exchange",1,0,33908,26040,1.13964027982769,"2001"
"safest",1,0,33908,26040,1.13964027982769,"2001"
"fraction",1,0,33908,26040,1.13964027982769,"2001"
"train-to-teach",1,0,33908,26040,1.13964027982769,"2001"
"mouth",1,0,33908,26040,1.13964027982769,"2001"
"unruly",1,0,33908,26040,1.13964027982769,"2001"
"speeding",1,0,33908,26040,1.13964027982769,"2001"
"hired",1,0,33908,26040,1.13964027982769,"2001"
"deficits",1,0,33908,26040,1.13964027982769,"2001"
"compromising",1,0,33908,26040,1.13964027982769,"2001"
"re-equip",1,0,33908,26040,1.13964027982769,"2001"
"190",1,0,33908,26040,1.13964027982769,"2001"
"chief",1,0,33908,26040,1.13964027982769,"2001"
"perverse",1,0,33908,26040,1.13964027982769,"2001"
"signal",1,0,33908,26040,1.13964027982769,"2001"
"620,000",1,0,33908,26040,1.13964027982769,"2001"
"over-reliance",1,0,33908,26040,1.13964027982769,"2001"
"front-line",1,0,33908,26040,1.13964027982769,"2001"
"architectural",1,0,33908,26040,1.13964027982769,"2001"
"aimed",1,0,33908,26040,1.13964027982769,"2001"
"forest",1,0,33908,26040,1.13964027982769,"2001"
"marine",1,0,33908,26040,1.13964027982769,"2001"
"opt",1,0,33908,26040,1.13964027982769,"2001"
"excluded",1,0,33908,26040,1.13964027982769,"2001"
"motoring",1,0,33908,26040,1.13964027982769,"2001"
"relieve",1,0,33908,26040,1.13964027982769,"2001"
"degree",1,0,33908,26040,1.13964027982769,"2001"
"monitor",1,0,33908,26040,1.13964027982769,"2001"
"controlling",1,0,33908,26040,1.13964027982769,"2001"
"75.50",1,0,33908,26040,1.13964027982769,"2001"
"three-year-olds",1,0,33908,26040,1.13964027982769,"2001"
"perform",1,0,33908,26040,1.13964027982769,"2001"
"1972",1,0,33908,26040,1.13964027982769,"2001"
"hearing",1,0,33908,26040,1.13964027982769,"2001"
"tote",1,0,33908,26040,1.13964027982769,"2001"
"lung",1,0,33908,26040,1.13964027982769,"2001"
"9.3",1,0,33908,26040,1.13964027982769,"2001"
"engine",1,0,33908,26040,1.13964027982769,"2001"
"dignified",1,0,33908,26040,1.13964027982769,"2001"
"fatalism",1,0,33908,26040,1.13964027982769,"2001"
"proving",1,0,33908,26040,1.13964027982769,"2001"
"a-levels",1,0,33908,26040,1.13964027982769,"2001"
"capita",1,0,33908,26040,1.13964027982769,"2001"
"enthusiastic",1,0,33908,26040,1.13964027982769,"2001"
"video-link",1,0,33908,26040,1.13964027982769,"2001"
"coaching",1,0,33908,26040,1.13964027982769,"2001"
"returning",1,0,33908,26040,1.13964027982769,"2001"
"cancelled",1,0,33908,26040,1.13964027982769,"2001"
"virtually",1,0,33908,26040,1.13964027982769,"2001"
"europe-wide",1,0,33908,26040,1.13964027982769,"2001"
"facts",1,0,33908,26040,1.13964027982769,"2001"
"sharks",1,0,33908,26040,1.13964027982769,"2001"
"showcase",1,0,33908,26040,1.13964027982769,"2001"
"inject",1,0,33908,26040,1.13964027982769,"2001"
"thirds",1,0,33908,26040,1.13964027982769,"2001"
"unacceptable",1,0,33908,26040,1.13964027982769,"2001"
"carriages",1,0,33908,26040,1.13964027982769,"2001"
"performing",1,0,33908,26040,1.13964027982769,"2001"
"lowest-scoring",1,0,33908,26040,1.13964027982769,"2001"
"edge",1,0,33908,26040,1.13964027982769,"2001"
"nowhere",1,0,33908,26040,1.13964027982769,"2001"
"irresponsibility",1,0,33908,26040,1.13964027982769,"2001"
"presentation",1,0,33908,26040,1.13964027982769,"2001"
"angling",1,0,33908,26040,1.13964027982769,"2001"
"italy",1,0,33908,26040,1.13964027982769,"2001"
"mostly",1,0,33908,26040,1.13964027982769,"2001"
"hostel",1,0,33908,26040,1.13964027982769,"2001"
"strictly",1,0,33908,26040,1.13964027982769,"2001"
"indispensable",1,0,33908,26040,1.13964027982769,"2001"
"racial",1,0,33908,26040,1.13964027982769,"2001"
"anti-discrimination",1,0,33908,26040,1.13964027982769,"2001"
"heal",1,0,33908,26040,1.13964027982769,"2001"
"conclusions",1,0,33908,26040,1.13964027982769,"2001"
"pulled",1,0,33908,26040,1.13964027982769,"2001"
"blights",1,0,33908,26040,1.13964027982769,"2001"
"cost-effective",1,0,33908,26040,1.13964027982769,"2001"
"take-home",1,0,33908,26040,1.13964027982769,"2001"
"marketing",1,0,33908,26040,1.13964027982769,"2001"
"leone",1,0,33908,26040,1.13964027982769,"2001"
"de",1,0,33908,26040,1.13964027982769,"2001"
"stars",1,0,33908,26040,1.13964027982769,"2001"
"in-school",1,0,33908,26040,1.13964027982769,"2001"
"25,000",1,0,33908,26040,1.13964027982769,"2001"
"cross-rail",1,0,33908,26040,1.13964027982769,"2001"
"positions",1,0,33908,26040,1.13964027982769,"2001"
"commuter",1,0,33908,26040,1.13964027982769,"2001"
"summit",1,0,33908,26040,1.13964027982769,"2001"
"missed",1,0,33908,26040,1.13964027982769,"2001"
"fraudsters",1,0,33908,26040,1.13964027982769,"2001"
"yob",1,0,33908,26040,1.13964027982769,"2001"
"swiftly",1,0,33908,26040,1.13964027982769,"2001"
"widows",1,0,33908,26040,1.13964027982769,"2001"
"slaughterhouses",1,0,33908,26040,1.13964027982769,"2001"
"misrepresented",1,0,33908,26040,1.13964027982769,"2001"
"unity",1,0,33908,26040,1.13964027982769,"2001"
"door",1,0,33908,26040,1.13964027982769,"2001"
"victory",1,0,33908,26040,1.13964027982769,"2001"
"three-way",1,0,33908,26040,1.13964027982769,"2001"
"surveillance",1,0,33908,26040,1.13964027982769,"2001"
"entrepreneurship",1,0,33908,26040,1.13964027982769,"2001"
"parkinson",1,0,33908,26040,1.13964027982769,"2001"
"engineering",1,0,33908,26040,1.13964027982769,"2001"
"equipping",1,0,33908,26040,1.13964027982769,"2001"
"239",1,0,33908,26040,1.13964027982769,"2001"
"genome",1,0,33908,26040,1.13964027982769,"2001"
"menace",1,0,33908,26040,1.13964027982769,"2001"
"greener",1,0,33908,26040,1.13964027982769,"2001"
"governs",1,0,33908,26040,1.13964027982769,"2001"
"morally",1,0,33908,26040,1.13964027982769,"2001"
"unavoidable",1,0,33908,26040,1.13964027982769,"2001"
"lender",1,0,33908,26040,1.13964027982769,"2001"
"refashion",1,0,33908,26040,1.13964027982769,"2001"
"doubt",1,0,33908,26040,1.13964027982769,"2001"
"unnecessarily",1,0,33908,26040,1.13964027982769,"2001"
"month",1,0,33908,26040,1.13964027982769,"2001"
"double-digit",1,0,33908,26040,1.13964027982769,"2001"
"ib",1,0,33908,26040,1.13964027982769,"2001"
"genuine",1,0,33908,26040,1.13964027982769,"2001"
"necessity",1,0,33908,26040,1.13964027982769,"2001"
"19th",1,0,33908,26040,1.13964027982769,"2001"
"mistakes",1,0,33908,26040,1.13964027982769,"2001"
"moves",1,0,33908,26040,1.13964027982769,"2001"
"two-year",1,0,33908,26040,1.13964027982769,"2001"
"prospect",1,0,33908,26040,1.13964027982769,"2001"
"partly",1,0,33908,26040,1.13964027982769,"2001"
"smarter",1,0,33908,26040,1.13964027982769,"2001"
"averaged",1,0,33908,26040,1.13964027982769,"2001"
"representatives",1,0,33908,26040,1.13964027982769,"2001"
"cross-examination",1,0,33908,26040,1.13964027982769,"2001"
"restructured",1,0,33908,26040,1.13964027982769,"2001"
"stretching",1,0,33908,26040,1.13964027982769,"2001"
"bnfl",1,0,33908,26040,1.13964027982769,"2001"
"figures",1,0,33908,26040,1.13964027982769,"2001"
"penalises",1,0,33908,26040,1.13964027982769,"2001"
"energy-intensive",1,0,33908,26040,1.13964027982769,"2001"
"spaces",1,0,33908,26040,1.13964027982769,"2001"
"consumer-focused",1,0,33908,26040,1.13964027982769,"2001"
"invented",1,0,33908,26040,1.13964027982769,"2001"
"seize",1,0,33908,26040,1.13964027982769,"2001"
"his",1,0,33908,26040,1.13964027982769,"2001"
"subjects",1,0,33908,26040,1.13964027982769,"2001"
"took",1,0,33908,26040,1.13964027982769,"2001"
"inability",1,0,33908,26040,1.13964027982769,"2001"
"productive",1,0,33908,26040,1.13964027982769,"2001"
"18-",1,0,33908,26040,1.13964027982769,"2001"
"leaders",1,0,33908,26040,1.13964027982769,"2001"
"pass",1,0,33908,26040,1.13964027982769,"2001"
"post-cold",1,0,33908,26040,1.13964027982769,"2001"
"barbaric",1,0,33908,26040,1.13964027982769,"2001"
"sub-postmasters",1,0,33908,26040,1.13964027982769,"2001"
"30,000",1,0,33908,26040,1.13964027982769,"2001"
"ppps",1,0,33908,26040,1.13964027982769,"2001"
"17,100",1,0,33908,26040,1.13964027982769,"2001"
"technicians",1,0,33908,26040,1.13964027982769,"2001"
"dwellings",1,0,33908,26040,1.13964027982769,"2001"
"meps",1,0,33908,26040,1.13964027982769,"2001"
"donation",1,0,33908,26040,1.13964027982769,"2001"
"0.33",1,0,33908,26040,1.13964027982769,"2001"
"first-ever",1,0,33908,26040,1.13964027982769,"2001"
"calls",1,0,33908,26040,1.13964027982769,"2001"
"modest",1,0,33908,26040,1.13964027982769,"2001"
"command",1,0,33908,26040,1.13964027982769,"2001"
"1,500",1,0,33908,26040,1.13964027982769,"2001"
"learned",1,0,33908,26040,1.13964027982769,"2001"
"conveyancing",1,0,33908,26040,1.13964027982769,"2001"
"heat",1,0,33908,26040,1.13964027982769,"2001"
"five-fold",1,0,33908,26040,1.13964027982769,"2001"
"openness",1,0,33908,26040,1.13964027982769,"2001"
"fleeing",1,0,33908,26040,1.13964027982769,"2001"
"optimist",1,0,33908,26040,1.13964027982769,"2001"
"pioneers",1,0,33908,26040,1.13964027982769,"2001"
"wind",1,0,33908,26040,1.13964027982769,"2001"
"-and",1,0,33908,26040,1.13964027982769,"2001"
"motivated",1,0,33908,26040,1.13964027982769,"2001"
"infected",1,0,33908,26040,1.13964027982769,"2001"
"garages",1,0,33908,26040,1.13964027982769,"2001"
"carried",1,0,33908,26040,1.13964027982769,"2001"
"whoever",1,0,33908,26040,1.13964027982769,"2001"
"bureau",1,0,33908,26040,1.13964027982769,"2001"
"leeway",1,0,33908,26040,1.13964027982769,"2001"
"benefited",1,0,33908,26040,1.13964027982769,"2001"
"regained",1,0,33908,26040,1.13964027982769,"2001"
"damages",1,0,33908,26040,1.13964027982769,"2001"
"16-year-olds",1,0,33908,26040,1.13964027982769,"2001"
"quota-hoppers",1,0,33908,26040,1.13964027982769,"2001"
"vibration",1,0,33908,26040,1.13964027982769,"2001"
"inheritance",1,0,33908,26040,1.13964027982769,"2001"
"fuel-efficient",1,0,33908,26040,1.13964027982769,"2001"
"stockpiles",1,0,33908,26040,1.13964027982769,"2001"
"qualify",1,0,33908,26040,1.13964027982769,"2001"
"allied",1,0,33908,26040,1.13964027982769,"2001"
"arms-length",1,0,33908,26040,1.13964027982769,"2001"
"delegated",1,0,33908,26040,1.13964027982769,"2001"
"legitimacy",1,0,33908,26040,1.13964027982769,"2001"
"lawlessness",1,0,33908,26040,1.13964027982769,"2001"
"elitism",1,0,33908,26040,1.13964027982769,"2001"
"lambeth",1,0,33908,26040,1.13964027982769,"2001"
"low-grade",1,0,33908,26040,1.13964027982769,"2001"
"cystic",1,0,33908,26040,1.13964027982769,"2001"
"sustains",1,0,33908,26040,1.13964027982769,"2001"
"convalescence",1,0,33908,26040,1.13964027982769,"2001"
"cooks",1,0,33908,26040,1.13964027982769,"2001"
"jurors",1,0,33908,26040,1.13964027982769,"2001"
"bungled",1,0,33908,26040,1.13964027982769,"2001"
"observance",1,0,33908,26040,1.13964027982769,"2001"
"denigration",1,0,33908,26040,1.13964027982769,"2001"
"35",1,0,33908,26040,1.13964027982769,"2001"
"kidney",1,0,33908,26040,1.13964027982769,"2001"
"simplicity",1,0,33908,26040,1.13964027982769,"2001"
"pounds",1,0,33908,26040,1.13964027982769,"2001"
"recessions",1,0,33908,26040,1.13964027982769,"2001"
"along",1,0,33908,26040,1.13964027982769,"2001"
"barely",1,0,33908,26040,1.13964027982769,"2001"
"musical",1,0,33908,26040,1.13964027982769,"2001"
"servants",1,0,33908,26040,1.13964027982769,"2001"
"drastically",1,0,33908,26040,1.13964027982769,"2001"
"tolerant",1,0,33908,26040,1.13964027982769,"2001"
"genetics",1,0,33908,26040,1.13964027982769,"2001"
"imperative",1,0,33908,26040,1.13964027982769,"2001"
"top-up",1,0,33908,26040,1.13964027982769,"2001"
"merge",1,0,33908,26040,1.13964027982769,"2001"
"nof",1,0,33908,26040,1.13964027982769,"2001"
"commonhold",1,0,33908,26040,1.13964027982769,"2001"
"location",1,0,33908,26040,1.13964027982769,"2001"
"under-19s",1,0,33908,26040,1.13964027982769,"2001"
"scratch",1,0,33908,26040,1.13964027982769,"2001"
"two-strikes-and-you're-out",1,0,33908,26040,1.13964027982769,"2001"
"free-standing",1,0,33908,26040,1.13964027982769,"2001"
"types",1,0,33908,26040,1.13964027982769,"2001"
"original",1,0,33908,26040,1.13964027982769,"2001"
"lasting",1,0,33908,26040,1.13964027982769,"2001"
"ally",1,0,33908,26040,1.13964027982769,"2001"
"impartiality",1,0,33908,26040,1.13964027982769,"2001"
"ballot",1,0,33908,26040,1.13964027982769,"2001"
"judgment",1,0,33908,26040,1.13964027982769,"2001"
"bureaux",1,0,33908,26040,1.13964027982769,"2001"
"map",1,0,33908,26040,1.13964027982769,"2001"
"stones",1,0,33908,26040,1.13964027982769,"2001"
"cowboy",1,0,33908,26040,1.13964027982769,"2001"
"mitigation",1,0,33908,26040,1.13964027982769,"2001"
"inner-city",1,0,33908,26040,1.13964027982769,"2001"
"primacy",1,0,33908,26040,1.13964027982769,"2001"
"licence",1,0,33908,26040,1.13964027982769,"2001"
"misplaced",1,0,33908,26040,1.13964027982769,"2001"
"notably",1,0,33908,26040,1.13964027982769,"2001"
"surgery",1,0,33908,26040,1.13964027982769,"2001"
"disposing",1,0,33908,26040,1.13964027982769,"2001"
"academy",1,0,33908,26040,1.13964027982769,"2001"
"6,700",1,0,33908,26040,1.13964027982769,"2001"
"bankrupt",1,0,33908,26040,1.13964027982769,"2001"
"typical",1,0,33908,26040,1.13964027982769,"2001"
"hauliers",1,0,33908,26040,1.13964027982769,"2001"
"drop-out",1,0,33908,26040,1.13964027982769,"2001"
"expands",1,0,33908,26040,1.13964027982769,"2001"
"foot",1,0,33908,26040,1.13964027982769,"2001"
"ex-miners",1,0,33908,26040,1.13964027982769,"2001"
"olympic",1,0,33908,26040,1.13964027982769,"2001"
"retreated",1,0,33908,26040,1.13964027982769,"2001"
"outbreaks",1,0,33908,26040,1.13964027982769,"2001"
"magnificent",1,0,33908,26040,1.13964027982769,"2001"
"moratorium",1,0,33908,26040,1.13964027982769,"2001"
"released",1,0,33908,26040,1.13964027982769,"2001"
"learnt",1,0,33908,26040,1.13964027982769,"2001"
"blessings",1,0,33908,26040,1.13964027982769,"2001"
"dictate",1,0,33908,26040,1.13964027982769,"2001"
"140,000",1,0,33908,26040,1.13964027982769,"2001"
"upper-tier",1,0,33908,26040,1.13964027982769,"2001"
"nurse",1,0,33908,26040,1.13964027982769,"2001"
"earns",1,0,33908,26040,1.13964027982769,"2001"
"designated",1,0,33908,26040,1.13964027982769,"2001"
"undermines",1,0,33908,26040,1.13964027982769,"2001"
"60p",1,0,33908,26040,1.13964027982769,"2001"
"250,000",1,0,33908,26040,1.13964027982769,"2001"
"tune",1,0,33908,26040,1.13964027982769,"2001"
"windows",1,0,33908,26040,1.13964027982769,"2001"
"interpretation",1,0,33908,26040,1.13964027982769,"2001"
"wraparound",1,0,33908,26040,1.13964027982769,"2001"
"truth",1,0,33908,26040,1.13964027982769,"2001"
"passionate",1,0,33908,26040,1.13964027982769,"2001"
"120.70",1,0,33908,26040,1.13964027982769,"2001"
"124,000",1,0,33908,26040,1.13964027982769,"2001"
"self-esteem",1,0,33908,26040,1.13964027982769,"2001"
"inward-looking",1,0,33908,26040,1.13964027982769,"2001"
"outstrip",1,0,33908,26040,1.13964027982769,"2001"
"appraised",1,0,33908,26040,1.13964027982769,"2001"
"127",1,0,33908,26040,1.13964027982769,"2001"
"invasion",1,0,33908,26040,1.13964027982769,"2001"
"handle",1,0,33908,26040,1.13964027982769,"2001"
"world-renowned",1,0,33908,26040,1.13964027982769,"2001"
"shame",1,0,33908,26040,1.13964027982769,"2001"
"deployment",1,0,33908,26040,1.13964027982769,"2001"
"light-touch",1,0,33908,26040,1.13964027982769,"2001"
"threatening",1,0,33908,26040,1.13964027982769,"2001"
"persecution",1,0,33908,26040,1.13964027982769,"2001"
"travellers",1,0,33908,26040,1.13964027982769,"2001"
"commodity",1,0,33908,26040,1.13964027982769,"2001"
"represented",1,0,33908,26040,1.13964027982769,"2001"
"alcohol-related",1,0,33908,26040,1.13964027982769,"2001"
"negligence",1,0,33908,26040,1.13964027982769,"2001"
"prohibited",1,0,33908,26040,1.13964027982769,"2001"
"restrictive",1,0,33908,26040,1.13964027982769,"2001"
"detectives",1,0,33908,26040,1.13964027982769,"2001"
"salford",1,0,33908,26040,1.13964027982769,"2001"
"stick",1,0,33908,26040,1.13964027982769,"2001"
"31",1,0,33908,26040,1.13964027982769,"2001"
"14-year-old",1,0,33908,26040,1.13964027982769,"2001"
"farm",1,0,33908,26040,1.13964027982769,"2001"
"orders",1,0,33908,26040,1.13964027982769,"2001"
"milk",1,0,33908,26040,1.13964027982769,"2001"
"1999-2000",1,0,33908,26040,1.13964027982769,"2001"
"post-school",1,0,33908,26040,1.13964027982769,"2001"
